Product Link,Title,Category,Price,Color,Size,Description,Pictures
https://www.yoox.com/us/16365031WR/item#dept=clothingmen&queryID=505f6848ac8302680fc36b10e4decab9,BRUNELLO CUCINELLI,BOMBERS,"$2,846",Camel,"S, M, L","bomber jacket, leather, solid color, knitted trims, crewneck, single-breasted , long sleeves, synthetic filling, button fastenings, welt pockets, contains non-textile parts of animal origin, do not wash, do not bleach, do not tumble dry, this brand runs large","https://www.yoox.com/images/items/16/16365031WR_10_f.jpg, https://www.yoox.com/images/items/16/16365031WR_10_r.jpg, https://www.yoox.com/images/items/16/16365031WR_10_e.jpg, https://www.yoox.com/images/items/16/16365031WR_10_a.jpg"
https://www.yoox.com/us/16365972CP/item#dept=clothingmen&queryID=505f6848ac8302680fc36b10e4decab9,RHUDE,JACKETS,$795,Black,"M, L","canvas, knitted, lightweight knit, embellished, multicolor, crewneck, single-breasted , long sleeves, synthetic filling, snap fastenings, multipockets, do not dry clean, do not bleach, do not tumble dry, do not iron, varsity jacket","https://www.yoox.com/images/items/16/16365972CP_10_f.jpg, https://www.yoox.com/images/items/16/16365972CP_10_r.jpg, https://www.yoox.com/images/items/16/16365972CP_10_d.jpg, https://www.yoox.com/images/items/16/16365972CP_10_a.jpg"
https://www.yoox.com/us/10323380XH/item#dept=clothingmen&queryID=36dd5fdb82191d81ef908f3e083cdb0a,ALEXANDER MCQUEEN,PATTERNED SHIRTS,$335,Charcoal,"15 ½, 15 ¾","plain weave, no appliqués, two-tone, classic collar, short sleeves, button closing, single chest pocket, large sized","https://www.yoox.com/images/items/10/10323380XH_10_f.jpg, https://www.yoox.com/images/items/10/10323380XH_10_r.jpg, https://www.yoox.com/images/items/10/10323380XH_10_d.jpg, https://www.yoox.com/images/items/10/10323380XH_10_a.jpg"
https://www.yoox.com/us/10404836VL/item#dept=clothingmen&queryID=505f6848ac8302680fc36b10e4decab9,BALMAIN,PATTERNED SHIRTS,$278,Sage green,,"woven, no appliqués, two-tone, lapel collar, short sleeves, button fastenings, no pockets, regular-fit shirt","https://www.yoox.com/images/items/10/10404836VL_10_f.jpg, https://www.yoox.com/images/items/10/10404836VL_10_r.jpg, https://www.yoox.com/images/items/10/10404836VL_10_d.jpg, https://www.yoox.com/images/items/10/10404836VL_10_a.jpg"
https://www.yoox.com/us/10530295UB/item#dept=clothingmen&queryID=84ebd60d4c23452eacfb3b7ba0fdba40,SANDRO,SWEATSHIRTS,$175,Camel,"S, M","polar fleece, no appliqués, solid color, polo collar, long sleeves, without pockets, hand wash or dry clean, do not bleach, do not tumble dry","https://www.yoox.com/images/items/10/10530295UB_10_f.jpg, https://www.yoox.com/images/items/10/10530295UB_10_r.jpg, https://www.yoox.com/images/items/10/10530295UB_10_d.jpg, https://www.yoox.com/images/items/10/10530295UB_10_a.jpg"
https://www.yoox.com/us/14477600MV/item#dept=clothingmen&queryID=2fde65b7d85e51e19725d90b9482182d,JW ANDERSON,SWEATERS,$196,Light grey,,"knitted, lightweight knit, brand logo, tartan pattern, crewneck, long sleeves, without pockets, dry clean, do not bleach, do not tumble dry","https://www.yoox.com/images/items/14/14477600MV_10_f.jpg, https://www.yoox.com/images/items/14/14477600MV_10_r.jpg, https://www.yoox.com/images/items/14/14477600MV_10_d.jpg, https://www.yoox.com/images/items/14/14477600MV_10_a.jpg"
https://www.yoox.com/us/41962470PQ/item#dept=clothingmen&queryID=927cac17bdfbff00f3b9358db530d280,AFTERLABEL,SHELL JACKETS,$157,Lime green,,"techno fabric, logo, detachable application, two-tone, single-breasted , snap-buttons, zip, turtleneck, multipockets, long sleeves, goose down interior, contains non-textile parts of animal origin","https://www.yoox.com/images/items/41/41962470PQ_10_f.jpg, https://www.yoox.com/images/items/41/41962470PQ_10_r.jpg"
Product Link,Title,Category,Price,Color,Size,Description,Pictures
https://www.yoox.com/us/17566464HF/item#dept=shoesmen&queryID=b4be49406fb057c30b637ff9bc8ed3cd,LE COQ SPORTIF,SNEAKERS,$63,White,"7.5, US, 8.5, US, 9, US, 10, US, 10.5, US","leather, techno fabric, suede effect, brand logo, multicolor pattern, fully lined, laces, round toeline, flat, rubber cleated sole, lifestyle, contains non-textile parts of animal origin, low-tops & trainers","https://www.yoox.com/images/items/17/17566464HF_10_f.jpg, https://www.yoox.com/images/items/17/17566464HF_10_r.jpg, https://www.yoox.com/images/items/17/17566464HF_10_d.jpg, https://www.yoox.com/images/items/17/17566464HF_10_a.jpg"
https://www.yoox.com/us/17946378RI/item#dept=shoesmen&queryID=73bf92099c178d2c892f7147d5d8cd7d,NEW BALANCE,SNEAKERS,$126,Pastel yellow,,"performance sneakers, shell, solid color, brand logo, technical fabric inner, lace-up, round toe, lug sole, small sized","https://www.yoox.com/images/items/17/17946378RI_10_f.jpg, https://www.yoox.com/images/items/17/17946378RI_10_r.jpg, https://www.yoox.com/images/items/17/17946378RI_10_d.jpg, https://www.yoox.com/images/items/17/17946378RI_10_e.jpg, https://www.yoox.com/images/items/17/17946378RI_10_a.jpg"
https://www.yoox.com/us/17663425FH/item#dept=shoesmen&queryID=73bf92099c178d2c892f7147d5d8cd7d,BALMAIN,SNEAKERS,$284,Off white,"6, US, 7, US","leather, laminated effect, suede effect, brand logo, multicolor pattern, leather backing, laces, round toeline, flat, rubber cleated sole, contains non-textile parts of animal origin, low-tops & trainers, small sized","https://www.yoox.com/images/items/17/17663425FH_10_f.jpg, https://www.yoox.com/images/items/17/17663425FH_10_r.jpg, https://www.yoox.com/images/items/17/17663425FH_10_d.jpg, https://www.yoox.com/images/items/17/17663425FH_10_e.jpg"
https://www.yoox.com/us/17936016RL/item#dept=shoesmen&queryID=73bf92099c178d2c892f7147d5d8cd7d,SANTONI,LACED SHOES,$234,Dark brown,"10, US, 12.5, US","derby shoes, glossed-leather, solid color, no appliqués, leather lining, round toe, flat, rubber sole, contains non-textile parts of animal origin, large sized","https://www.yoox.com/images/items/17/17936016RL_10_f.jpg, https://www.yoox.com/images/items/17/17936016RL_10_r.jpg, https://www.yoox.com/images/items/17/17936016RL_10_d.jpg, https://www.yoox.com/images/items/17/17936016RL_10_e.jpg"
https://www.yoox.com/us/17784265UF/item#dept=shoesmen&queryID=b4be49406fb057c30b637ff9bc8ed3cd,ROBERTO CAVALLI,SNEAKERS,$233,White,"8, US, 9, US, 10, US","leather, brand logo, metal applications, multicolor, leather lining, lace-up, round toe, flat, rubber sole, contains non-textile parts of animal origin, low-top sneakers","https://www.yoox.com/images/items/17/17784265UF_10_f.jpg, https://www.yoox.com/images/items/17/17784265UF_10_r.jpg, https://www.yoox.com/images/items/17/17784265UF_10_d.jpg, https://www.yoox.com/images/items/17/17784265UF_10_e.jpg"
https://www.yoox.com/us/17555221XK/item#dept=shoesmen&queryID=282ed193a651e6b6529811f07da4aac5,BALENCIAGA,SNEAKERS,$283,Grey,"7, US, 8, US, 9, US, 10, US","knitted, brand logo, solid color, round toe, flat, rubber cleated sole, sock sneakers","https://www.yoox.com/images/items/17/17555221XK_10_f.jpg, https://www.yoox.com/images/items/17/17555221XK_10_r.jpg, https://www.yoox.com/images/items/17/17555221XK_10_d.jpg, https://www.yoox.com/images/items/17/17555221XK_10_e.jpg"
https://www.yoox.com/us/17935729LN/item#dept=shoesmen&queryID=73bf92099c178d2c892f7147d5d8cd7d,DR. MARTENS,ANKLE BOOTS,$282,Sand,"4, US, 5, US, 8, US","combat boots, suede, solid color, brand logo, fully lined, lace-up, round toe, square heel, lug sole, contains non-textile parts of animal origin","https://www.yoox.com/images/items/17/17935729LN_10_f.jpg, https://www.yoox.com/images/items/17/17935729LN_10_r.jpg, https://www.yoox.com/images/items/17/17935729LN_10_d.jpg, https://www.yoox.com/images/items/17/17935729LN_10_e.jpg"
https://www.yoox.com/us/17806189GU/item#dept=shoesmen&queryID=282ed193a651e6b6529811f07da4aac5,SANTONI,LACED SHOES,$345,Midnight blue,"6, US, 6.5, US, 7.5, US, 9, US, 12, US","leather, no appliqués, solid color, leather lining, round toe, flat, leather/rubber sole, contains non-textile parts of animal origin, derby shoes, large sized","https://www.yoox.com/images/items/17/17806189GU_10_f.jpg, https://www.yoox.com/images/items/17/17806189GU_10_r.jpg, https://www.yoox.com/images/items/17/17806189GU_10_d.jpg, https://www.yoox.com/images/items/17/17806189GU_10_e.jpg"
https://www.yoox.com/us/17945784FF/item#dept=shoesmen&queryID=73bf92099c178d2c892f7147d5d8cd7d,NEW BALANCE,SNEAKERS,$70,White,"6.5, US, 7.5, US","low-top sneakers, leather, two-tone, brand logo, fabric inner, lace-up, round toe, rubber cleated sole, contains non-textile parts of animal origin, small sized","https://www.yoox.com/images/items/17/17945784FF_10_f.jpg, https://www.yoox.com/images/items/17/17945784FF_10_r.jpg, https://www.yoox.com/images/items/17/17945784FF_10_d.jpg, https://www.yoox.com/images/items/17/17945784FF_10_e.jpg, https://www.yoox.com/images/items/17/17945784FF_10_a.jpg"
https://www.yoox.com/us/17670377UN/item#dept=shoesmen&queryID=282ed193a651e6b6529811f07da4aac5,GEOX,SNEAKERS,$59,Military green,"7, US, 8, US, 11, US, 12, US","low-top sneakers, suede, woven, brand logo, multicolor, fabric inner, lace-up, round toe, flat, rubber cleated sole, contains non-textile parts of animal origin","https://www.yoox.com/images/items/17/17670377UN_10_f.jpg, https://www.yoox.com/images/items/17/17670377UN_10_r.jpg, https://www.yoox.com/images/items/17/17670377UN_10_d.jpg, https://www.yoox.com/images/items/17/17670377UN_10_e.jpg"
https://www.yoox.com/us/17720126JS/item#dept=shoesmen&queryID=282ed193a651e6b6529811f07da4aac5,8 by YOOX,ANKLE BOOTS,$72,Black,"7, US, 8, US, 9, US","leather, no appliqués, solid color, leather backing, elasticized gores, round toeline, flat, rubber sole, contains non-textile parts of animal origin, chelsea boots","https://www.yoox.com/images/items/17/17720126JS_10_f.jpg, https://www.yoox.com/images/items/17/17720126JS_10_r.jpg, https://www.yoox.com/images/items/17/17720126JS_10_d.jpg, https://www.yoox.com/images/items/17/17720126JS_10_e.jpg, https://www.yoox.com/images/items/17/17720126JS_10_a.jpg"
https://www.yoox.com/us/17693049CC/item#dept=shoesmen&queryID=b4be49406fb057c30b637ff9bc8ed3cd,ALEXANDER MCQUEEN,SNEAKERS,$336,White,"6, US, 6.5, US","canvas, brand logo, two-tone, leather backing, laces, round toeline, flat, rubber cleated sole, small sized, chunky sneakers","https://www.yoox.com/images/items/17/17693049CC_10_f.jpg, https://www.yoox.com/images/items/17/17693049CC_10_r.jpg, https://www.yoox.com/images/items/17/17693049CC_10_d.jpg, https://www.yoox.com/images/items/17/17693049CC_10_e.jpg"
https://www.yoox.com/us/17885679QJ/item#dept=shoesmen&queryID=73bf92099c178d2c892f7147d5d8cd7d,MOSCHINO,SNEAKERS,$318,Military green,"9, US, 10, US, 13, US","coated fabric, flannel, studs, brand logo, multicolor, leather lining, lace-up, round toe, flat, rubber sole, contains non-textile parts of animal origin, low-top sneakers, large sized","https://www.yoox.com/images/items/17/17885679QJ_10_f.jpg, https://www.yoox.com/images/items/17/17885679QJ_10_r.jpg, https://www.yoox.com/images/items/17/17885679QJ_10_d.jpg, https://www.yoox.com/images/items/17/17885679QJ_10_e.jpg"
https://www.yoox.com/us/17862675CC/item#dept=shoesmen&queryID=73bf92099c178d2c892f7147d5d8cd7d,SANTONI,ANKLE BOOTS,$471,Grey,"6.5, US, 7, US, 10.5, US","suede, no appliqués, solid color, leather lining, elasticized inserts, round toe, square heel, rubber sole, contains non-textile parts of animal origin, chelsea boots, large sized","https://www.yoox.com/images/items/17/17862675CC_10_f.jpg, https://www.yoox.com/images/items/17/17862675CC_10_r.jpg, https://www.yoox.com/images/items/17/17862675CC_10_d.jpg, https://www.yoox.com/images/items/17/17862675CC_10_e.jpg"
https://www.yoox.com/us/17922852BG/item#dept=shoesmen&queryID=b4be49406fb057c30b637ff9bc8ed3cd,VALENTINO GARAVANI,MULES AND CLOGS,$703,Beige,,"mules, woven, velvet, brand logo, leather trims, logo-print, leather lining, round toe, flat, rubber cleated sole, contains non-textile parts of animal origin, small sized","https://www.yoox.com/images/items/17/17922852BG_10_f.jpg, https://www.yoox.com/images/items/17/17922852BG_10_r.jpg, https://www.yoox.com/images/items/17/17922852BG_10_d.jpg, https://www.yoox.com/images/items/17/17922852BG_10_e.jpg"
https://www.yoox.com/us/17937663NK/item#dept=shoesmen&queryID=73bf92099c178d2c892f7147d5d8cd7d,CLARKS ORIGINALS,LACED SHOES,$149,Brown,"9.5, US, 10, US, 11, US","creepers, suede, solid color, brand logo, leather lining, square toe, flat, flatform, contains non-textile parts of animal origin","https://www.yoox.com/images/items/17/17937663NK_10_f.jpg, https://www.yoox.com/images/items/17/17937663NK_10_r.jpg, https://www.yoox.com/images/items/17/17937663NK_10_d.jpg, https://www.yoox.com/images/items/17/17937663NK_10_e.jpg"
https://www.yoox.com/us/17309637MH/item#dept=shoesmen&queryID=282ed193a651e6b6529811f07da4aac5,POLO RALPH LAUREN,SNEAKERS,$151,Black,"7, US, 8, US, 9, US","techno fabric, suede effect, brand logo, contrasting applications, solid colour with appliqués, fabric inner, laces, velcro closure, round toeline, flat, flatform, contains non-textile parts of animal origin","https://www.yoox.com/images/items/17/17309637MH_10_f.jpg, https://www.yoox.com/images/items/17/17309637MH_10_d.jpg, https://www.yoox.com/images/items/17/17309637MH_10_e.jpg, https://www.yoox.com/images/items/17/17309637MH_10_a.jpg"
https://www.yoox.com/us/17941052JG/item#dept=shoesmen&queryID=b4be49406fb057c30b637ff9bc8ed3cd,ALEXANDER MCQUEEN,LACED SHOES,$370,Black,"7, US, 9, US","Heel height: 1.75""; Platform height: 1.375"" | Pulls on | Almond toe | Block heel | High-top | Logo printed | Spot clean | Upper: 97% Polyamide, 3% Elastane; Lower: 100% Rubber | Made in Italy","https://www.yoox.com/images/items/17/17941052JG_10_f.jpg, https://www.yoox.com/images/items/17/17941052JG_10_r.jpg, https://www.yoox.com/images/items/17/17941052JG_10_d.jpg, https://www.yoox.com/images/items/17/17941052JG_10_e.jpg, https://www.yoox.com/images/items/17/17941052JG_10_a.jpg"
https://www.yoox.com/us/17888422EU/item#dept=shoesmen&queryID=282ed193a651e6b6529811f07da4aac5,GIOVANNI CONTI,SNEAKERS,$483,Black,"7, US, 8, US, 9, US, 10, US, 12, US","leather, studs, two-tone, leather lining, lace-up, round toe, flat, rubber cleated sole, contains non-textile parts of animal origin, high-top sneakers","https://www.yoox.com/images/items/17/17888422EU_10_f.jpg, https://www.yoox.com/images/items/17/17888422EU_10_r.jpg, https://www.yoox.com/images/items/17/17888422EU_10_d.jpg, https://www.yoox.com/images/items/17/17888422EU_10_e.jpg"
https://www.yoox.com/us/17762733SW/item#dept=shoesmen&queryID=73bf92099c178d2c892f7147d5d8cd7d,NIKE,SNEAKERS,$71,Light grey,"4, US, 4.5, US, 5, US, 5.5, US, 6, US","brand logo, camouflage, technical fabric inner, laces, round toeline, flat, rubber cleated sole, contains non-textile parts of animal origin, chunky sneakers","https://www.yoox.com/images/items/17/17762733SW_10_f.jpg, https://www.yoox.com/images/items/17/17762733SW_10_r.jpg, https://www.yoox.com/images/items/17/17762733SW_10_d.jpg, https://www.yoox.com/images/items/17/17762733SW_10_e.jpg"
https://www.yoox.com/us/17566630FV/item#dept=shoesmen&queryID=b4be49406fb057c30b637ff9bc8ed3cd,DUNHILL,SNEAKERS,$118,Blue,"6, US, 7, US, 7.5, US","leather, brand logo, geometric-print, lace-up, round toe, flat, rubber sole, contains non-textile parts of animal origin, low-top sneakers","https://www.yoox.com/images/items/17/17566630FV_10_f.jpg, https://www.yoox.com/images/items/17/17566630FV_10_r.jpg, https://www.yoox.com/images/items/17/17566630FV_10_d.jpg, https://www.yoox.com/images/items/17/17566630FV_10_e.jpg"
https://www.yoox.com/us/17928797AX/item#dept=shoesmen&queryID=73bf92099c178d2c892f7147d5d8cd7d,RICK OWENS,ANKLE BOOTS,"$1,334",Black,"6, US, 8, US","chelsea boots, leather, solid color, no appliqués, leather lining, elasticized inserts, square toe, square heel, leather sole, contains non-textile parts of animal origin","https://www.yoox.com/images/items/17/17928797AX_10_f.jpg, https://www.yoox.com/images/items/17/17928797AX_10_r.jpg, https://www.yoox.com/images/items/17/17928797AX_10_d.jpg, https://www.yoox.com/images/items/17/17928797AX_10_e.jpg"
https://www.yoox.com/us/17227547FS/item#dept=shoesmen&queryID=73bf92099c178d2c892f7147d5d8cd7d,DOLCE&GABBANA,LACED SHOES,$258,Plum,,"sequins, brand logo, two-tone, leather lining, narrow toeline, flat, leather sole, contains non-textile parts of animal origin","https://www.yoox.com/images/items/17/17227547FS_10_f.jpg, https://www.yoox.com/images/items/17/17227547FS_10_r.jpg, https://www.yoox.com/images/items/17/17227547FS_10_d.jpg, https://www.yoox.com/images/items/17/17227547FS_10_e.jpg"
https://www.yoox.com/us/17581916AI/item#dept=shoesmen&queryID=282ed193a651e6b6529811f07da4aac5,OFF-WHITE™,SANDALS,$104,Black,"6, US, 7, US, 8, US","rubber, brand logo, solid color, rubber lining, round toeline, flat, rubber cleated sole, pool slides","https://www.yoox.com/images/items/17/17581916AI_10_f.jpg, https://www.yoox.com/images/items/17/17581916AI_10_r.jpg, https://www.yoox.com/images/items/17/17581916AI_10_d.jpg, https://www.yoox.com/images/items/17/17581916AI_10_e.jpg"
https://www.yoox.com/us/17928723WL/item#dept=shoesmen&queryID=73bf92099c178d2c892f7147d5d8cd7d,POLO RALPH LAUREN,SNEAKERS,$148,Yellow,"7, US, 8, US, 9, US","low-top sneakers, shell, suede, brand logo, multicolor, fabric inner, lace-up, round toe, flat, rubber sole, contains non-textile parts of animal origin","https://www.yoox.com/images/items/17/17928723WL_10_f.jpg, https://www.yoox.com/images/items/17/17928723WL_10_r.jpg, https://www.yoox.com/images/items/17/17928723WL_10_d.jpg, https://www.yoox.com/images/items/17/17928723WL_10_e.jpg, https://www.yoox.com/images/items/17/17928723WL_10_a.jpg"
https://www.yoox.com/us/17914380RP/item#dept=shoesmen&queryID=282ed193a651e6b6529811f07da4aac5,GUCCI,MULES AND CLOGS,$625,Brown,,GUCCI MULES & CLOGS,"https://www.yoox.com/images/items/17/17914380RP_10_f.jpg, https://www.yoox.com/images/items/17/17914380RP_10_r.jpg, https://www.yoox.com/images/items/17/17914380RP_10_d.jpg, https://www.yoox.com/images/items/17/17914380RP_10_e.jpg"
